text,label
"Yallardu  jaatigu meeri Valle manasu irutte adanna hudukidre jaati annodu hogutte .
Yallara dehadali hariyodu kempu blood.kai kaalu kannu kivi yallarigu same irutte .
Yake e Jana jaati anno hesaralli tav tave vand agtare adre Valle Manas iro vyaktima doora idtare .
Navella vande manushyaru aste",0
"Nim matu svalpa correct, adre criminal case ge cast nodalla court ella cast gu onde parihara, civil casenalli aya cast ge adarde ada sections idave.....",1
E jati paddatiyanna  hogaladisalu t v  maddyamadavarinda sadya  vagutte  dayavittu prayatna madi pleese.,0
Muslims horragindha bharata ke bandhaglle .  Bharatiyarradha yalla hindu gallu serrkondu oddhu odissidhidhrre. Hindu gallge e sthithi barrtha irrlilla.,0
Dr ambedkar yela Books othi.,0
Media davre pls nimdu question aste erli,0
Lay hadaragitti makkala saabasule makkala Pakistan ge hogi election nillari hadaragitti makkala nimmaavvara tullu,1
Nima appana astina ?,0
ನಿನ್ನಿಂದ ದೇಶಕ್ಕೆ ಅಪಾಯ ಕಟ್ಟಿಟ್ಟ ಬುತ್ತಿ,1
Yatnal neenobba terrorist,0
ಅದ್ಭುತ ಮಾತುಗಳು ಸಾರ್..,0
" @gowda6546  ಮರಕುಂಬಿ  ಅಲ್ಲಿರುವಂತಹ ಗೌಡರಿಗೆ ಅದು ಶಿಕ್ಷೆ ಆಗಿದ್ದು. ನೀನು ಕೂಡ ಅವಿನಾಶ್ ಗೌಡ ಅಲ್ವಾ. ಗೌಡ ಗೌಡರಿಗೆ ಎಷ್ಟೆ ಪ್ರೀತಿ ಇದ್ರೂ. ಇನ್ನೊಬ್ಬರ ಮನೆಗೆ ಬೆಂಕಿ ಇಟ್ಟಾಗ ಈ ಗೌಡರ ಮನೆಗೆ ಕಾನೂನು ಎಂಬ ಕಾಯಿದೆ ಲಗ್ಗೆ ಇಟ್ಟಿತು. ಆಗ ಇವರ ಗೌಡರ ಎಂಬ ಕಿರೀಟ ನೆಲಕ್ಕೆ ಬಿತ್ತು. ಕಾನೂನು ಎಂಬ ಕಾಯಿದೆ ಮುಂದೆ ಇನ್ಯಾವ ಗೌಡರಿಗೂ ಇಲ್ಲಿ ಜಾಗ ಇಲ್ಲ. ನಾವು ಗೌಡರು ನಾವು ಗೌಡರು ಎಂದು ಬೀಗಿದವರು 98 ಮಂದಿ ಜೀವಾವಧಿ ಶಿಕ್ಷೆಗೆ ಅರ್ಹರಾಗಿದ್ದಾರೆ. ಅವಿನಾಶ್ ಗೌಡ ನಿನ್ನ ತ**  ಉರಿತಿದೆ ನೀನು ಕೂಡ ಇದೇ ರೀತಿ ಗೌಡ ಗೌಡ ಎಂದು ಅಹಂಕಾರದಿಂದ ಬೀಗಿದರೆ ದಲಿತರ ಮೇಲೆ ನಿನಗೂ ಕೂಡ ಜೀವಾವಧಿ ಶಿಕ್ಷೆ ಆಗುವುದರಲ್ಲಿ ಸಂದೇಹವೇ ಇಲ್ಲ. ಮುಚ್ಕೊಂಡು ನೀನು ಒಬ್ಬ ಮನುಷ್ಯ. ದಲಿತರ ಕೂಡ ಮನುಷ್ಯರೇ. ಮುಚ್ಕೊಂಡಿರು ಅವಿನಾಶ್ ಗೌಡ ನಿನ್ನ ತ** ಉರಿಯುತ್ತಿದೆ. ಅವಿನಾಶ್ ಗೌಡ ಇನ್ನು ನಿಮ್ಮ ಗೌಡರ ದಬ್ಬಾಳಿಕೆ ನಡೆಯಲ್ಲ  ಕಾನೂನಿನ ರಕ್ಷಣೆ ದಲಿತರ ಮೇಲಿದೆ ಅದೇ ದಲಿತರನ್ನು ಕಾಪಾಡುತ್ತೆ.
 ಜೈ ಭೀಮ್ ಜೈ ಅಂಬೇಡ್ಕರ್ 🇪🇺",0
Matena malla,0
Namma hidugalella oggattagabeku,0
Adam seeker urdu,0
ಕಾಂಗ್ರೆಸ್ ಗೆ ನೇರ ಸಂಭಂದ ಇದೆ,0
ಭಾರತದೇಶದಲ್ಲಿ ಎಲ್ಲಾ ಧರ್ಮದ ಮಿತ್ರರಿಗೂ ಒಂದೇ ಕಾನೂನು ಇರ್ಬೇಕು,0
"ಸತ್ಯ ಹೇಳೋ ತಾಕತ್ ಪ್ರತಾಪ್ ಸಿಂಹ ಗೆ ಇದೆ, ತಡಕೊಳ್ಳೋಕೆ ತಾಕತ್ ಇದೆಯಾ 🙏🙏🙏🙏",0
ಜೈ ಭೀಮ್,0
Pratap shimla awre awru ella ogat torstralla... nawru kuda nam strenten president of Indiag torana Ambedkar war suggestion na realityg madsna bani..,0
ಬಾಬಾಸಾಹೇಬರು ಭಾರತದ ಮೊದಲ ಪ್ರಧಾನಿ ಆಗಿದ್ರೆ ಹಲವಾರು ಸಮಸ್ಯೆ ಗಳನ್ನು ಬಗೆ ಹರಿಸುತಿದ್ರು.... ಆದ್ರೆ ನಮ್ಮ ದೇಶದ ದುರಂತ ಕಾಚಾ ನೆಹರು ನ ಪಿಎಂ ಮಾಡಿದ ದುರಾತ್ಮ ಗಾಂಧಿ..... ಅದರ ಪಲ ಈಗ ಅನುಭವಿಸ್ತಾ ಇದೀವಿ..... ಜೈಭೀಮ್... ಜೈ ಹಿಂದ್,0
Jai Beem💥,0
Good massage sir,0
ಮದರಸ ಮುಗಿಸಿ ಬಂದ ಮಕ್ಕಳು ನಮ್ಮನೆಗೆ ಕಲ್ಲು ಹೊಡಿದಿದ್ದು ಯಾಕೆ,1
"ಮಾತಾಡೋದು ಬಿಟ್ಟು.. ತುರ್ಖಾ. ಜಿಹಾದಿ. ಉಗ್ರ.ಮುಸ್ಲಿಂ ಗಳನ್ನ ಒದ್ದು ಓಡಿಸಿ 😡😡😡

Jai Shri Ram 🚩🕉️🚩",0
ಯಾವ ಸರ್ಕಾರದ ಅವಧಿಯಲ್ಲಿ ವಖ್ಫ್ ಹೆಸರು ಆಸ್ತಿಯ ದಾಖಲೆಯಲ್ಲಿ ಅನ್ಯಾಯವಾಗಿ ಸೇರ್ಪಡೆಯಾಗಿದೆ ಎನ್ನುವುದು ಮುಖ್ಯವಲ್ಲ. ಅನ್ಯಾಯ ಯಾವ ಕಾಲದಲ್ಲಿ ಆದರೂ ಅನ್ಯಾಯವೇ. ವಖ್ಫ್  ಆಸ್ತಿ ಎಂದರೆ ಮುಸ್ಲಿಂರು ದೇವರಿಗೆ ದಾನ ಮಾಡಿರುವ ಆಸ್ತಿ ಎಂದು ಜಮೀರ್ ರವರು ಹೇಳಿದ್ದಾರೆ. ಆದ್ದರಿಂದ ಯಾವುದೇ ಯೋಗ್ಯ ಆಸ್ತಿ ವರ್ಗಾವಣೆ ಪತ್ರ/ಆಸ್ತಿ ದಾನ ಪತ್ರ ಇಲ್ಲದೇ ಇರುವ ಎಲ್ಲಾ ವಖ್ಫ್ ಆಸ್ತಿಯ ದಾಖಲೆಯಿಂದ ವಖ್ಫ್ ಹೆಸರನ್ನು ತೆಗೆದು ಹಾಕಲು ವಖ್ಫ್ ಕಾನೂನಿಗೆ ಸೂಕ್ತ ತಿದ್ದುಪಡಿ ಮಾಡಿಬೇಕು.,1
Howdu ellaru clen irbeku and ellaru good educate agerbeku ellaru channagi dudibeku aste .aaga yar yaran bekadru madve agbahudu.,0
ಬ್ರಾಹ್ಮಣ ಏಲ್ಲರು ಕುಡುದು ತಿಂದು ನಾಶ ಆಗಿದ್ದಾರೆ ಸರ್,1
Yen yourella hogi bagnodidru yaro yavthara bjp yalla evra byale beskollake yen bekadru helutte,0
Ivnige eno Muslim kandre uri.. May be Muslim kandu hedrikr jasthi adre swalpa jasthine bolaglatanr. Iavrigr innoo maryade hogveka.. Ella news Ali kyakarsi ugiskondroo buddi barala,1
" @Win2prh385  ಲೆ ದಡ್ಡ ಗೂಬೆ, ಸಂಪತ್ತು ಎಲ್ಲರಿಗೂ ಸಮನಾಗಿದ್ದಾಗ ರೂಲ್ಸ್ ಎಲ್ಲರಿಗೂ ಒಂದೇ,",1
Chatpathi allo chakravarhi,0
Cast cirtificate ban madbeku sir,0
Mucchu..tikkka... alemari,1
ಉಪಯೋಗವಿಲ್ಲ .......ಈ ಚರ್ಚೆಗೆ....ಮುಸ್ಲಿಂ.ಪ್ರಾಬಲ್ಯ....ನಂತರ ..ಇದು ಭಯಾನಕ...ಹಿಂದೂಗಳು ಯೋಚಿಸಬೇಕು,1
Albyado maraya yak alati 😂,0
Darmastalla dalli DALITA NA KOLE MAADAGA MOHAN BHAGAVATH HEL HOGIDRE NIN JATHIVADI YAVARU  MADIRO THAPIGE MUNDONDU DINA?      JAI BHEEM JAI BHARAT JAI SAMVIDDAN🙏🙏🙏🙏🙏🙏🙏,1
Mr Chakravarti  Soujanya na baggae maathadi nooduva,0
Namage gotela neme erale  neme kareyalu mathra,0
le yatnal  jai bheem bagee mattalka. Nachagibarabek. yatnal,0
"ಜಾತ್ಯಾತೀತ ದೇಶದಲ್ಲಿ ಜಾತಿಯದೇ ಪಾರುಪತ್ಯ. ಎಲ್ಲವೂ ಜಾತಿಯ ಹೆಸರಲ್ಲೇ. ಇದೇ ಇದರ ವಿಪರ್ಯಾಸ. 
   ಜಾತ್ಯಾತೀತ ನೀತಿಯನ್ನು ಸರಿಯಾಗಿ, ಕಡ್ಡಾಯವಾಗಿ ಕಾನೂನು ಮಾಡಬೇಕು, ಪಾಲಿಸಬೇಕು. 
   ಜಾತಿ ಮೀಸಲಾತಿಗಳನ್ನು ಮೊದಲು ರದ್ದು ಮಾಡಬೇಕು. ಆರ್ಥಿಕ ಆಧಾರದ ಮೇಲೆ ಮೀಸಲಾತಿ ಇರಬೇಕು. 
    ಜಾತಿ  ಜನಾಂಗದ ಹೆಸರಿನ ಸರಕಾರದ ಪ್ರಾಧಿಕಾರ ಮಂಡಳಿಗಳನ್ನು ರದ್ದುಪಡಿಸಬೇಕು. ಸರಕಾರ ಜಾತಿ ಮತ ಅಲ್ಪಸಂಖ್ಯಾತ  ಮೀಸಲಾತಿ ವರ್ಗೀಕರಣಗಳನ್ನು ತೆಗೆದು ಎಲ್ಲ ಆರ್ಥಿಕ ಹಿಂದುಳಿದವರಿಗೆ ಸಮಾನ ರೀತಿಯ ಮೀಸಲಾತಿ ನೀಡಬೇಕು. ಆಗ ಅಗತ್ಯ ಇರುವವರಿಗೆ ಮಾತ್ರ ಸೌಲಭ್ಯ ದೊರೆತು ಹಿಂದುಳಿದವರು ಮುಂದುವರಿಯುತ್ತಾರೆ. 
  ಈಗಿನ ಪದಾತಿಯಲ್ಲಿ ಮೀಸಲಾತಿ ಪಡೆದವರೇ ಪಡೆಯುತ್ತಾ ಇದ್ದರೆ. ಸಚಿವ ಶಾಸಕ ಅಧಿಕಾರಿಗಳ ಮಕ್ಕಳಿಗೂ ಮೀಸಲಾತಿ ಅವರ ಜಾತಿಯ ಕಡುಬಡ್ಸ್ವರು ಇದರಿಂದ ವಂಚಿತರಾಗಿ ಬಡವರಿಗೆ ಉಳಿಯುತ್ತಿದ್ದಾರೆ. ಇದರ ಪರಿಹಾರಕ್ಕೆ ಈಗ ಕೆನೆಪದರ ಬಂದಿರುವುದು. ಈ ಕೆನೆಪದರ ಮೀಸಲಾತಿಯ ಆರ್ಥಿಕ ಮೀಸಲಾತಿ .",0
"ಜಾತಿ ಅಂತಾ ಹೇಳಿರಿಗೆ ಒಂದು ಅರ್ಥ ಆಗ್ಬೇಕು ಭಾರತ ದೇಶನ ಇವತ್ತು ಕಾಪಾಡುತ್ತಾ ಇರೋದು ಜಾತಿ ಅಲ್ಲ....ಧರ್ಮ ಅಲ್ಲ..🙏 ಇಂಡಿಯನ್ ಆರ್ಮಿ ಸೈನಿಕರು ಅವ್ರಿಗೆ ಜಾತಿ ಇಲ್ಲ, ಅಂದ್ರೆ ಜಾತಿ ಬೇಕಿಲ್ಲ, ದೇಶ ಬೇಕು...! ಅಂದ್ರೆ ಅವ್ರು ಅವರಿಗೆ ಬದುಕತಿಲ್ಲ ನಮಗಾಗಿ ದೇಶಕ್ಕಾಗಿ ಬದುಕುತ್ತಿದ್ದಾರೆ... ನಾವು ಅಷ್ಟೇ ದೇಶಕ್ಕಾಗಿ ಬದುಕಬೇಕು😢😢🙏🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳",0
ಒಬ್ಬ ಹಿಂದೂ ವಾಗಿ ಇನ್ನೊಬ ಧರ್ಮದ ಮಹಿಳೆಯರ ಬಗ್ಗೆ ಕೆಟ್ಟದಾಗಿ ಮಾತಾಡೊ ನಿನೋ ಒಬ್ಬ ನಾಯಕ ಆಗ್ಲಿಕೆ ನಾಲಾಯಕ್,1
ಕುಳ್ಳ ಸಾಬಿ ಚಾಮರಾಜಪೇಟೆ ಕ್ಷೇತ್ರ ಬಿಟ್ಟು ಬೇರೆ ಕಡೆ ಸ್ಪರ್ಧೆ ಮಾಡಿ ಗೆದ್ದು ತೋರಿಸಲಿ,1
Baba saheb ambedkar samvidhan  virodhi  chaddi sanghi fascist  naayi,1
" @Uday-o7p  ದಲಿತರು ಒಡೆದು ಹೋಗಿಲ್ಲ ,,ಅವರನ್ನೇ ಓಡೆಯಲಾಗುತ್ತೆ ಸತ್ಯಾಂಶ ಇದೆ",0
"Yetnal gowdre, Nivu Hindu hooli, Prati Hindu vote baruhanga madtivi, hagala ratri dudidu nimaga CM madtivi, WAKF Board tirvi ogiri, zameer namak haram sulimaga 1 Regr RTO number 2 bus odistidda 1st avaga vaddu olaga hakri, recently avana 1acre mani Raid adre koti koti sikketi aste saku DK hoda jagakke hogli",0
ಮೊದಲು ನಮ್ಮ ಜನ ಈಗಿನ ಜಾನಪದ ಗೀತೆಗಳು ಕೇಳೋದು ಬಿಡ ಬೇಕು   . ಇದರ ಬಗ್ಗೆ ಗಮ್ಮನ್ ನ ಹರಿಸಬೇಕು ಜೈ ಶ್ರೀ ರಾಮ್,0
Le ninga dharmma mukke agidare ninu pakishtanake hogrle,1
ಜೈ ಶ್ರೀರಾಮ,0
ಕಾಂಗ್ರೆಸ್ನ ಬೆರಕೆ ಹಿಂದೂ ನಾಯಿಗಳಿಗೆ ಇದೆಲ್ಲ ಅರ್ಥ ಆಗಲ್ಲ,1
"Kallu Hodeyoru, Bomb haakoru yellaru mathandhare allave madam, Ivarannu Samarthane maadoru idhaare,",1
" @MadhuGowda-vu8vd  BNS IPC  section alli iru case yella misuse aguthe agantha adna beda anudhukke agalla.
Misuse adre court enu fool alla.",0
"ಅಮರ್, ಮನುಷ್ಯರ ಹೊರಗಿನ ಮಾತುಗಳನ್ನ ಹೇಳ್ಬೇಡಿ, ಅವರ ಹೃದಯದ ನಿಜವಾದ ಸ್ವಭಾವಗಳ ಕುರಿತು ಮಾತಾಡ್ರಿ,  ಪತ್ರಕರ್ತನಿಗೆ ಭಯ ಇರಬಾರದು, do some ethical journalism",0
ಬಾಡಿಗೆ ಭಾಷಣಕಾರ 😂😅,1
"Amar sir tumba channagi matanadiddiri  thanks, manusyatva idre jatiyate bidtare ila adre avaru mundina janmadali nahiyagi hudtare bidi sir",0
Deshakke ella sadya ide adre ellaru hindugalu ottaga beku aste,0
ಸರ್ ತುಂಬಾ ಚನ್ನಾಗಿ ನಮ್ಮ ಜಾತಿ ಬಗ್ಗೆ ಜನರಿಗೆ ತಿಳಿಸಿ ದೀರಾ ಸರ್ ನೀವು ಥ್ಯಾಂಕ್ಸ್ ಸೊ ಮಚ ಸರ್ ಇನ್ನು ಚನ್ನಾಗಿ ಜನರಿಗೆ ತಿಳಿಸಿ ಸರ್ ಜಾತಿ ಬಗ್ಗೆ ಸರ್ ನಿಮ್ಮಗೆ ಅಲ್ಲ ದಿ ಬೆಸ್ಟ್ ಸರ್ ನಿಮಗೆ,0
ಯಾತನಲ್ ಸೂಪರ್ ಸರ್ ಹಿಂದೂ ಹುಲಿ ❤❤❤❤ ಸೂಪರ್,0
ತುರ್ಕರೊಂದಿಗೆ ಸಂಪೂರ್ಣ ವ್ಯಾಪಾರ ಬಿಡಿ ತುರ್ಕರ ಆಟೋ ಕೂಡ ಅತ್ತ ಬೇಡಿ,0
" @drchetana8389  mat SC ST en rich idaara, swalpa UP alli hogi nodu Rajstan gujrat totally uttara bharata kade hogi nodu, alli sc st OBC life heg ide arta aagutte, ninu ondina aadru SC ST OBC janara mele aaguva Untouchability bagge viroda madidiya, idre ond example kodu, avaga ninu shreshta hindu Anta vapkotini, yavdadru ond post idiya kodu nodan...",1
ನನ್ನದು ಒಂದು ಪ್ರಶ್ನೆ ಪ್ರತಿ ದಿನ ಮುಸ್ಲಿಮರನ್ನು ಸುಳ್ಳು ಆರೋಪ ಮಾಡಿ ಹೂಡಿ ತಾ ಇರ್ತೇರೆ ಇ ಪಪಿ ಗಳಿಗೆ ಯಾವಾಗ ಸಿಕ್ಷೆ,1
"ಒಬ್ಬರು ಮಾತಾಡುವಾಗ ,ಬೇರೆಯವರ ಸ್ಪೀಕರ್ ಆಫ್ ಮಾಡಬೇಕಾಗಿ ಕೇಳಿಕೊಳ್ಳುತ್ತೇವೆ.🙏🙏",0
ಬೇರೆ ದೇಶ ದಿಂದ ಬಂದವರು ಹೇಳೋದು ಇದನ್ನೇ.,0
ಗಟಾರ್ ನಲ್ಲಿ ಹಂದಿಗಳ ಜನಸಂಖ್ಯೆ ಹೆಚ್ಚಾದ ಹಾಗೆ 😃😃,1
"ಯತ್ನಾಳ್ ಅವರಂತ ನಾಯಕರು ನಮ್ಮ ರಾಜ್ಯದ ಮುಖ್ಯಮಂತ್ರಿ ಆಗಬೇಕು.
ಇಂಥ ನಾಯಕರಿಂದ ಮಾತ್ರ ದಕ್ಷ ಆಡಳಿತ ಸಾದ್ಯ..",0
ನೀನು ಓರ್ವ ಹುಚ್ಚ,0
ಅದು ನೀನು ಬರ್ಕೊಂಡಿರುವ ಇತಿಹಾಸ ..ಆಗ್ ನಡೆದಿದ್ದೇ ಬೇರೆ ಮಗ,0
Evanubba nalahakku anchor. Hijab samaja da sabyathe horethu berenu alla. Bhagva chaddi manasika vasani galige artha wagadu.,1
ಈ kachada ನನ್ ಮಕ್ಕಳ  ಆಸೆ ಆಮಿಷ ಗಳಿಗೆ   ಬಲಿ ಯಾಗಿ  ವೋಟ್ ಹಾಕಿದ  ನನ್ ಮಕ್ಕಳಿಗೆ  ಧಿಕ್ಕಾರ.... ಜೈ ಶ್ರೀ ರಾಮ್ 🙏,1
ಇವಳು ರಜಾಕ್ ಗೆ ಮೆಚ್ಚಿಸಿಲುಕ್ಕೇ ಈ ತರ  ಗುಡ್ಡಡ್ತಾ ಇದ್ದಾರೆ,0
"Screen mele hakiro hedline nodidrene gottagutte.
Nivu yasht urkontira nam mele anta.
Nand ondu matu 
Matadadidre shantiyeteyagi  2 kade matadi 
Niv nive kitadkond sayod namge live aagi torsbedi.
Niven high court alla.
Sumne uriyo benkige cimeyenne
Suriyotara.",1
"Sir, avarige illa sallada idea kodbedi........",0
ಹಳೆ ಕಥೆ ಹೇಳಿ ಮುಖಕ್ಕೆ ಕೈಯಾಡಿಸಬೇಡಿ ಜೈಭೀಮ ಜೈಮೀಮ,0
"Brother no skills no job 🤣🤣..
Upskill your self ..
Conclusion ..
Byare avr tunni mel jeevna mad byadi 🤣🤣🤣",1
Samasye create madalu ivara kelasa,1
ನಿಮಗೆ ದಮ್ಮಿದ್ರೆ ವಿಜೇಂದ್ರ ಮುಂದೆ ಶಿಕಾರಿಪುರಕ್ಕೆ ಬನ್ನಿ ನಿಲ್ಲು,0
ನೀನು ಸಂಸದನಾಗಿ ಅದೇನ್ ಕಡಿದು ಗುಡ್ಡೆ ಹಾಕಿದ್ದೀಯಾ ಹೇಳಪ್ಪ ..,1
ಕಥೆ ಚೆನ್ನಾಗಿಯೇ ಹೇಳ್ತಿರಿ.. 😄,0
"The Power Jathi Vyavaste:-

Hindu dharma idar sanskriti yuga yugagalinda yeste asankyata akramana adalita badalavanegalu adaru yava shatru samajakku idannu nashamadalu asadyavagide idakkella shakti Jathi Vyavaste😊🚩",0
ಅದೇ ಅಂಬೇಡ್ಕರ್ ಕೋಮುವಾದ ಸೃಷ್ಟಿಸಿ ಸಮಾಜದಲ್ಲಿ ಬೆಂಕಿ ಹಚ್ಚುವ ನಿನ್ನಂತಹಾ ಕ್ರಿಮಿಗಳನ್ನ ಸಂವಿಧಾನದ ವಿರುದ್ಧವಾಗಿ ನೆಡೆದುಕೊಂಡವರನ್ನ ನೇಣಿಗೆ ಹಾಕಿ ಅಂದಿದ್ದಾರೆ ಅಲ್ವಾ ತಿಮ್ಮಾ,1
ಈ ಮಾತುಗಳು ಹೇಳಲು ಕೇಳಲು ಚೆನ್ನಾಗಿವೆ ನಿಭಾಯಿಸಲು ಎಂದಿಗೂ ಆಗಲ್ಲ.,0
sarvajanangada shantiya thota namma bharata muttala muttal,0
ಒಳ್ಳೆ ಸತ್ಯ ಮಾಹಿತಿ,0
"ಸರ್ ಈ ಜಾತಿ ವ್ಯವಸ್ಥೆ ಸರಿ ಹೋಗಲು ಅತ್ಯಾವಶ್ಯಕವಾಗಿ ಬೇಕಾಗಿರುವುದು ಶಾಲೆಯ ದಾಖಲಾತಿ ಕಾಗದಗಳಲ್ಲಿ. ದಾಖಲಾತಿ ಕಾಗದದಲ್ಲಿ ಯಾವಾಗ ಜಾತಿ ಅನ್ನೋ ಕಲಂ ತೆಗಿತಾರೋ ಆಗ ಈ ಜಾತಿ ವ್ಯವಸ್ಥೆ ಸರಿಹೋಗುತ್ತೆ. ಯಾಕೆಂದ್ರೆ ಒಂದು ಮಗು ಜನನ ಆದಾಗ ಅದ್ಕೆ ನಾನು ಯಾವ್ ಜಾತಿ ಯಾವ್ ಕುಲ, ಗೋತ್ರ ಏನು ಗೊತ್ತಿರಲ್ಲ. ಆ ಮಗುವಿಗೆ ಅಧಿಕೃತವಾಗಿ ಗೊತ್ತಾಗೋದೇ ಶಾಲೇಲಿ. ಅಲ್ಲಿಂದ ಅದು ಜಾತಿ ವ್ಯವಸ್ಥೆಗೆ ಸಿಲಿಕಿಬಿಡುತ್ತೆ.ಹಾಗಾಗಿ ಬದಲಾವಣೆಯ ಆರಂಭ ಅಲ್ಲಿಂದಲೇ ಶುರುವಾದರೆ ಖಂಡಿತ ಈ ದೇಶ ಈ ಜಾತಿ ವ್ಯವಸ್ಥೆ ಇಂದ ದೂರ ಉಳಿಯುತ್ತೆ.ಮತ್ತು ಇದರಲ್ಲಿ ಸರ್ಕಾರ ಅತೀ ಮುಖ್ಯ ಪಾತ್ರ ವಹಿಸಬೇಕು ಎನ್ನುವುದು ನನ್ನ ಅನಿಸಿಕೆ.",0
Hade handiyannu tinnuva sangi,1
Kailagadha avru resign kodtharae.,1
Annna nenu mundina mukyamantri adare suppar 🙏🙏🙏👌,0
ನೀ ಏನೆ ಭಾಷಣ ಮಾಡಿದ್ರು ನಿನ್ನ ಧಮ್,1
"Nin amman thulla ge thunni ayethe yatnaal du,,,adke",1
really hats off to you Amar Prasad   Avre very nice video. Innadru ella samudayada janagalu kuda e video  nodi avaralli iro jathiya. Taratamya marethu. Oggattina. Mantra ghosha. Molagisali. 🎉🎉🎉🎉.,0
ನೀನು ಪಕ್ಕಾ ತುರ್ಕರು ಗೆ ಹುಟ್ಟಿರಬೇಕು ಲೋಫರ್.. Jai chakravarthy sir❤️❤️,1
"ಜಾತಿ, ಧರ್ಮ ಯಾಕೆ ಬೇಕು!!... WE ARE ONLY INDIANS FIRSTLY AND LASTLY..",0
ಅಂತರ್ಜಾತೀಯ ವಿವಾಹವನ್ನು ನಾವು ಬೆಂಬಲಿಸುತ್ತೇವೆ,0
ದಲಿತರು ಬೆರೆ ಇಲ್ಲ ಲಿಂಗಾಯತರು ಬೇರೆ ಅಲ್ಲ😅😅😅 ಒಳ್ಳೆ comedy,0
Edu lost anasutte nindu MLA,0
Nim yalla dharmakkinta maanava dharma dodddu manushyaneige manushyane samaanate kodalarada dharma e deshakke beeda,1
Off suli ಮಕ್ಕಳ ಓಲೈಕೆ  ಕಾಂಗ್ರೆಸ್ ಸರ್ಕಾರ,1
ಸರ್ ಕಾಲೇಜು ಅಲೇ ಹೀಜಾಬ ಹಾಕೀದರೇ ನಿವು ನಾಳೆ ಪೋಲಿಸ್ ಬಿಎಸ್ಎಫ್ ನೌಕರಿ ಮಾಡಬೇಕಾದರೆ ಹಿಜಾಬ್ ಧರಿಸಿ ನೌಕರಿ ಮಾಡುತ್ತೀರಾ,1
Sorry eli nimga urdedu sanvidana gedetide dalitaru gedetedare anta,0
Niva irudu idra hinnda,0
ಬೋಗಸ್ ಹೋಟಲೆ ಆಯ್ಕೆಆಗಿ ಲೆ ನಿನ್ನ ದಮ್ಮ ಎಷ್ಟು ನೋಡಿವಿ,1
​ @chiranjivih8465 ಹಾಗೇ ಒಂದೊಂದು ಬ್ಲೇಡ್ ಕೂಡ ತಗೊಂಡ್ ಬನ್ನಿ😂,1
ಜೈ ಭೀಮ ಜೈ ಶ್ರೀರಾಮ್,0
ಬೊಗಲೆ ಬಡವರ ಜೀವದಲ್ಲಿ ಆಟ ಆಡುವ ಅವಿವೇಕಿ ಬಡಾಯಿ ಚಿನ್ನದರಸ್ತೆ😂😂😂...  ಮಾಡಿತೋರಿಸು ಇಲ್ಲಿ ಯಾವ ವ್ಯವಸ್ತೆಯೂ ಇರಲ್ಲ...,0
thoo s....... ಮಕ್ಕಳು..... ಇಷ್ಟು... 70 ವರ್ಷ ದೇಶವನ್ನು ಆಳಿ ಹಿಂದುಗಳಿಗೆ ಅನ್ಯಾಯ ಮಾಡಿದೆ,1
Iddiddu helidare ivanige kopa 😅,1
ನ್ಯಾಯ ನ್ಯಾಯನೇ,0
ಜಾತಿ ಜಾತಿ ಅಂತ ಸಾಯೋರಿಗೆ ಇದು ಒಂದು ಪಾಠ.,1
Ninu yava job ede estu political function madtiya,0
Modulinda ekanunu ediya itichige,0
ಜೈ ಶ್ರೀ ರಾಮ್ .ಜೈ ಮೊದಿಜಿ .ಜೈ ಚಕ್ರವರ್ತಿ ಸರ್,0
ಯಾಪ್ಪಾ ಏನಪ್ಪಾ ಸತ್ಯ ತಲೆಮೇಲೆ ಹೊಡದಂಗೆ ಹೇಳ್ತಿಯ.ಹೇಳದಲ್ಲ ಹೇಳ್ಬಿಟ್ಟು ರಾಜ್ಯದಲ್ಲಿ ಬೆಂಕಿ ಹಾಕ್ಬಿಟ್ಟು ಈಗ ಕಥೆ super,1
Jaathi   Jathiya  Meesalathi  Aeradu  Beada  Samanathe Baruthade,0
ನೀವು ಅಂತರ್ಜಾತಿ ವಿವಾಹ ಆಗಿ ನಿಮ್ಮ ಬದ್ದತೆ ತೋರಿಸಿ,1
Le lucha ninu natka madu mama le ckutha sule belle,1
ಅಂತರ್ಜಾತಿ ಯಲ್ಲಿ.ಮದುವೆಯಾಗಿ.ಅವರಿಗೆ.ಹುಟ್ಟಿದ.ಮಕ್ಕಳಿಗೆ.‌ಸರ್ಕಾರ.ಉಚಿತ.ಶಿಕ್ಷಣ.ಮತ್ತುಸೌಲಭ್ಯ.ಕೋಡಬೆಕ.ಸರ್,0
Sakkapa bogolodhu,1
ಬಹಳ ಅದ್ಭುತವಾದ ಮಾಹಿತಿ 👌👌,0
ಬಾಂಗ್ಲಾ ಪ್ರಧಾನಿ ಹಸೀನಾ ಗೆ ಬಾಡೂಟ ಹಾಕಿ ಕುಳಿತಿರುವ ಸೂಲಿಬೆಲೆ ಸರಕಾರ ಹಿಂದು ಪರನಾ?,1
N8mmamma na ethukondu ogi adda idu 10q jankkr chennagi dengtare,1
E reporter sari ella evne beda bava madta edane... Benki evne achta erodu...,0
Jai Sulibele,1
